Geography_Germany,Geography_Spain,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-0.5698443964785879,1.7430904917395225,0.16958176236487524,-1.0916871447066732,-0.46460796076187094,0.006660987606337388,-1.215717487047255,0.8095028981551377,0.642594968770442,-1.0322704277430261,1.1064316603959772,0.0
1.7548650231178948,-0.5736936807004476,-2.304559451469164,0.9160133513055995,0.3010255714048708,-1.3774403331910108,-0.006311925154929912,-0.9215912438499684,0.642594968770442,0.9687383975402812,-0.7486644675354392,0.0
-0.5698443964785879,-0.5736936807004476,-1.1911959052438463,-1.0916871447066732,-0.9431289183660846,-1.0314150029916738,0.5799346876321901,-0.9215912438499684,0.642594968770442,-1.0322704277430261,1.48533466701551,0.0
-0.5698443964785879,1.7430904917395225,0.035565779948864784,0.9160133513055995,0.10961718836318536,0.006660987606337388,0.4731276884060205,-0.9215912438499684,0.642594968770442,-1.0322704277430261,1.2765277575335947,0.0
-0.5698443964785879,1.7430904917395225,2.0561144379133305,-1.0916871447066732,1.7365884442175117,1.0447369782043485,0.8101926999591629,0.8095028981551377,0.642594968770442,0.9687383975402812,0.5583784184790467,0.0
1.7548650231178948,-0.5736936807004476,1.2932542303145014,-1.0916871447066732,-0.1774953861993428,-1.0314150029916738,0.44253504040235603,0.8095028981551377,0.642594968770442,-1.0322704277430261,1.6325213368657945,0.0
-0.5698443964785879,-0.5736936807004476,1.612830803768065,0.9160133513055995,0.7795465290090844,-1.3774403331910108,0.3043282334467238,-0.9215912438499684,-1.5561902109402233,-1.0322704277430261,0.48149646689113024,0.0
-0.5698443964785879,1.7430904917395225,-0.541733836612411,0.9160133513055995,0.20532137988402807,1.0447369782043485,-1.215717487047255,0.8095028981551377,0.642594968770442,0.9687383975402812,1.0738216743018802,0.0
-0.5698443964785879,1.7430904917395225,-0.14999481108868817,0.9160133513055995,3.5549680831135233,1.3907623084036855,0.8063302864623229,-0.9215912438499684,0.642594968770442,0.9687383975402812,-1.0494975465145178,0.0
-0.5698443964785879,-0.5736936807004476,-0.29431971522900713,-1.0916871447066732,-0.6560163438035564,0.3526863178056744,1.4863640333678325,0.8095028981551377,0.642594968770442,-1.0322704277430261,0.015393584706673883,0.0
-0.5698443964785879,-0.5736936807004476,0.3242155882295027,-1.0916871447066732,-0.5603121522827137,1.0447369782043485,-0.017786025854148586,-0.9215912438499684,0.642594968770442,0.9687383975402812,-1.1714942574336733,0.0
-0.5698443964785879,-0.5736936807004476,0.6128653965101406,0.9160133513055995,1.4494758696549834,0.3526863178056744,1.5190953110706367,-0.9215912438499684,0.642594968770442,0.9687383975402812,1.1619338668089794,1.0
1.7548650231178948,-0.5736936807004476,-0.582969523509645,-1.0916871447066732,-0.9431289183660846,-0.6853896727923366,0.8749751382012402,-0.9215912438499684,0.642594968770442,-1.0322704277430261,-0.6800011897763873,0.0
-0.5698443964785879,1.7430904917395225,1.4994326648006715,0.9160133513055995,0.20532137988402807,1.0447369782043485,0.5025542614702375,-0.9215912438499684,0.642594968770442,-1.0322704277430261,-1.4193467330092908,0.0
1.7548650231178948,-0.5736936807004476,-0.4592624628179431,0.9160133513055995,-0.08179119467850007,-0.6853896727923366,0.38066467337057736,-0.9215912438499684,-1.5561902109402233,-1.0322704277430261,-1.0970334479689237,0.0
-0.5698443964785879,-0.5736936807004476,-0.22215726315884765,0.9160133513055995,0.49243395444655624,0.006660987606337388,-1.215717487047255,4.271691182165349,-1.5561902109402233,-1.0322704277430261,0.3024308463932702,1.0
-0.5698443964785879,-0.5736936807004476,-1.2530494355896973,0.9160133513055995,0.3010255714048708,-1.3774403331910108,1.3011458853047153,-0.9215912438499684,0.642594968770442,0.9687383975402812,-0.31104050856041054,0.0
-0.5698443964785879,-0.5736936807004476,1.6849932558382243,0.9160133513055995,-0.7517205353243991,-1.3774403331910108,0.6838631740607355,-0.9215912438499684,0.642594968770442,-1.0322704277430261,0.026625737511236838,0.0
-0.5698443964785879,-0.5736936807004476,-0.10875912419145418,-1.0916871447066732,-0.7517205353243991,1.3907623084036855,1.0032540882721106,-0.9215912438499684,0.642594968770442,-1.0322704277430261,-0.8956576893467373,0.0
-0.5698443964785879,-0.5736936807004476,1.6334486472166818,0.9160133513055995,0.3967297629257135,-1.0314150029916738,-1.215717487047255,0.8095028981551377,0.642594968770442,0.9687383975402812,0.5689733920285107,0.0
-0.5698443964785879,-0.5736936807004476,-0.046905593845603194,-1.0916871447066732,0.3010255714048708,-0.6853896727923366,1.5833721358950885,0.8095028981551377,-1.5561902109402233,-1.0322704277430261,-0.5743964626891075,1.0
-0.5698443964785879,-0.5736936807004476,1.014913343758172,-1.0916871447066732,-1.2302414929286127,0.3526863178056744,-1.215717487047255,0.8095028981551377,-1.5561902109402233,0.9687383975402812,-1.1336352769304132,0.0
-0.5698443964785879,-0.5736936807004476,0.3448334316781197,-1.0916871447066732,0.20532137988402807,0.3526863178056744,0.9448659658621625,0.8095028981551377,0.642594968770442,0.9687383975402812,0.37882439817026825,0.0
-0.5698443964785879,-0.5736936807004476,-0.28401079350469866,0.9160133513055995,-1.0388331098869272,0.6987116480050114,-1.215717487047255,-0.9215912438499684,-1.5561902109402233,-1.0322704277430261,0.510200297344447,0.0
1.7548650231178948,-0.5736936807004476,1.5715951168708309,-1.0916871447066732,1.0666591035716126,1.0447369782043485,0.35310666468445523,-0.9215912438499684,-1.5561902109402233,-1.0322704277430261,-1.3507475903143773,1.0
1.7548650231178948,-0.5736936807004476,1.901480612048703,-1.0916871447066732,-0.9431289183660846,1.7367876386030225,0.868422938027577,0.8095028981551377,-1.5561902109402233,-1.0322704277430261,0.10609690332807123,0.0
1.7548650231178948,-0.5736936807004476,-0.2737018717803901,-1.0916871447066732,0.10961718836318536,-0.6853896727923366,1.1807045824148963,0.8095028981551377,0.642594968770442,-1.0322704277430261,0.07714591823734279,0.0
-0.5698443964785879,-0.5736936807004476,0.2726709796079602,-1.0916871447066732,-1.4216498759702982,-1.7234656633903478,1.1541231235375946,0.8095028981551377,-1.5561902109402233,-1.0322704277430261,1.4381144004567015,0.0
1.7548650231178948,-0.5736936807004476,0.6128653965101406,0.9160133513055995,0.588138145967399,1.3907623084036855,0.5138410742663406,-0.9215912438499684,0.642594968770442,0.9687383975402812,1.5364918531889529,0.0
-0.5698443964785879,-0.5736936807004476,0.025256858224556287,-1.0916871447066732,0.3010255714048708,-1.3774403331910108,-1.215717487047255,0.8095028981551377,0.642594968770442,0.9687383975402812,-1.6408141474830042,0.0
-0.5698443964785879,1.7430904917395225,-0.0365966721212947,0.9160133513055995,-1.0388331098869272,0.3526863178056744,1.1748243495045436,0.8095028981551377,0.642594968770442,-1.0322704277430261,0.03741919952478217,0.0
-0.5698443964785879,1.7430904917395225,-0.9437817838604424,-1.0916871447066732,0.10961718836318536,0.006660987606337388,1.0075983046937738,-0.9215912438499684,-1.5561902109402233,0.9687383975402812,-1.1738410098347505,0.0
-0.5698443964785879,-0.5736936807004476,-1.3870654180057078,-1.0916871447066732,0.10961718836318536,1.3907623084036855,-1.215717487047255,0.8095028981551377,-1.5561902109402233,0.9687383975402812,-1.1628780852533596,0.0
1.7548650231178948,-0.5736936807004476,0.829352752720619,-1.0916871447066732,0.3967297629257135,1.3907623084036855,0.04863997559914099,-0.9215912438499684,-1.5561902109402233,-1.0322704277430261,-1.7315383230358283,1.0
-0.5698443964785879,-0.5736936807004476,-1.9643650345669836,-1.0916871447066732,-1.13453730140777,0.6987116480050114,-1.215717487047255,0.8095028981551377,0.642594968770442,-1.0322704277430261,0.97293756602761,1.0
1.7548650231178948,-0.5736936807004476,-0.9850174707576764,0.9160133513055995,0.20532137988402807,1.7367876386030225,0.5943625678546024,0.8095028981551377,0.642594968770442,0.9687383975402812,1.4811003623202768,0.0
-0.5698443964785879,-0.5736936807004476,0.004639014775939292,0.9160133513055995,1.3537716781341407,0.6987116480050114,-1.215717487047255,0.8095028981551377,0.642594968770442,0.9687383975402812,0.5207302667909628,0.0
-0.5698443964785879,1.7430904917395225,-1.2736672790383143,-1.0916871447066732,-0.2731995777201855,0.3526863178056744,-1.215717487047255,0.8095028981551377,0.642594968770442,0.9687383975402812,0.03663880267388317,0.0
-0.5698443964785879,-0.5736936807004476,2.0561144379133305,-1.0916871447066732,2.215109401821725,-1.3774403331910108,0.7766670466877699,-0.9215912438499684,0.642594968770442,-1.0322704277430261,-0.5084969021519136,1.0
